Sexo;Edad;Causas (lista reducida);Total
Mujeres;De 80 a 84 años;Osteoporosis y fractura patológica;21
Mujeres;De 80 a 84 años;Otras enfermedades;21
Mujeres;De 80 a 84 años;Enfermedades del sistema genitourinario;120
Mujeres;De 80 a 84 años;Enfermedades del riñón y del uréter;57
Mujeres;De 80 a 84 años;Enfermedades de los genitales;0
Mujeres;De 80 a 84 años;Enfermedades de los genitales;3
Mujeres;De 80 a 84 años;Otras enfermedades;60
Mujeres;De 80 a 84 años;Embarazo, parto y puerperio;0
Mujeres;De 80 a 84 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 80 a 84 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 80 a 84 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 80 a 84 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 80 a 84 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 80 a 84 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;106
Mujeres;De 80 a 84 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;82
Mujeres;De 80 a 84 años;Senilidad;2
Mujeres;De 80 a 84 años;Muerte súbita infantil;0
Mujeres;De 80 a 84 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;22
Mujeres;De 80 a 84 años;Causas externas de mortalidad;68
Mujeres;De 80 a 84 años;Accidentes de tráfico;2
Mujeres;De 80 a 84 años;Otros accidentes;0
Mujeres;De 80 a 84 años;Caídas accidentales;18
Mujeres;De 80 a 84 años;Ahogamiento, sumersión y sofocación accidentales;22
Mujeres;De 80 a 84 años;Accidentes por fuego, humo y sustancias calientes;0
Mujeres;De 80 a 84 años;Envenenamiento accidental por psicofármacos y drogas de abuso;3
Mujeres;De 80 a 84 años;Otros envenenamientos accidentales;1
Mujeres;De 80 a 84 años;Otros accidentes;11
Mujeres;De 80 a 84 años;Suicidio y lesiones autoinfligidas;9
Mujeres;De 80 a 84 años;Agresiones (Homicidio);0
Mujeres;De 80 a 84 años;Eventos de intención no determinada;1
Mujeres;De 80 a 84 años;Complicaciones de la atención médica y quirúrgica;1
Mujeres;De 80 a 84 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 85 a 89 años;Enfermedades infecciosas intestinales y parasitarias;67
Mujeres;De 85 a 89 años;Enfermedades infecciosas intestinales y parasitarias;16
Mujeres;De 85 a 89 años;Tuberculosis y sus efectos tardíos;0
Mujeres;De 85 a 89 años;Enfermedad meningocócica;0
Mujeres;De 85 a 89 años;Septicemia;32
Mujeres;De 85 a 89 años;Hepatitis vírica;10
Mujeres;De 85 a 89 años;SIDA;0
Mujeres;De 85 a 89 años;VIH+;0
Mujeres;De 85 a 89 años;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;9
Mujeres;De 85 a 89 años;Tumores;817
Mujeres;De 85 a 89 años;Tumores;9
Mujeres;De 85 a 89 años;Tumores;4
Mujeres;De 85 a 89 años;Tumores;38
Mujeres;De 85 a 89 años;Tumores;90
Mujeres;De 85 a 89 años;Tumores;48
Mujeres;De 85 a 89 años;Tumores;34
Mujeres;De 85 a 89 años;Tumores;64
Mujeres;De 85 a 89 años;Otros tumores;23
Mujeres;De 85 a 89 años;Tumores;0
Mujeres;De 85 a 89 años;Tumores;72
Mujeres;De 85 a 89 años;Otros tumores;2
Mujeres;De 85 a 89 años;Tumores malignos;3
Mujeres;De 85 a 89 años;Melanoma maligno de la piel;9
Mujeres;De 85 a 89 años;Otros tumores;6
Mujeres;De 85 a 89 años;Tumores;91
Mujeres;De 85 a 89 años;Tumores;11
Mujeres;De 85 a 89 años;Tumores;20
Mujeres;De 85 a 89 años;Tumores;25
Mujeres;De 85 a 89 años;Tumores malignos;13
Mujeres;De 85 a 89 años;Tumores;0
Mujeres;De 85 a 89 años;Tumores malignos;0
Mujeres;De 85 a 89 años;Tumores;15
Mujeres;De 85 a 89 años;Tumores;23
Mujeres;De 85 a 89 años;Otros tumores;15
Mujeres;De 85 a 89 años;Tumores;11
Mujeres;De 85 a 89 años;Otros tumores;4
Mujeres;De 85 a 89 años;Tumores;48
Mujeres;De 85 a 89 años;Tumores malignos;53
Mujeres;De 85 a 89 años;Leucemia;31
Mujeres;De 85 a 89 años;Tumores in situ;0
Mujeres;De 85 a 89 años;Tumores benignos;10
Mujeres;De 85 a 89 años;Síndrome mielodisplásico;18
Mujeres;De 85 a 89 años;Otros tumores;27
Mujeres;De 85 a 89 años;Enfermedades de la sangre y de los órganos hematopoyéticos;21
Mujeres;De 85 a 89 años;Enfermedades de la sangre y de los órganos hematopoyéticos;19
Mujeres;De 85 a 89 años;Ciertos trastornos que afectan al mecanismo de la inmunidad;2
Mujeres;De 85 a 89 años;Enfermedades endocrinas, nutricionales y metabólicas;159
Mujeres;De 85 a 89 años;Diabetes mellitus;92
Mujeres;De 85 a 89 años;Otras enfermedades;67
Mujeres;De 85 a 89 años;Trastornos mentales y del comportamiento;370
Mujeres;De 85 a 89 años;Trastornos mentales y del comportamiento;370
Mujeres;De 85 a 89 años;Trastornos mentales y del comportamiento;0
Mujeres;De 85 a 89 años;Trastornos mentales y del comportamiento;0
Mujeres;De 85 a 89 años;Trastornos mentales y del comportamiento;0
Mujeres;De 85 a 89 años;Enfermedades del sistema nervioso y de los órganos de los sentidos;447
Mujeres;De 85 a 89 años;Meningitis;1
Mujeres;De 85 a 89 años;Alzheimer;299
Mujeres;De 85 a 89 años;Otras enfermedades;147
Mujeres;De 85 a 89 años;Enfermedades del sistema circulatorio;1.678
Mujeres;De 85 a 89 años;Enfermedades cardíacas reumáticas crónicas;23
Mujeres;De 85 a 89 años;Enfermedades hipertensivas;193
Mujeres;De 85 a 89 años;Infarto agudo de miocardio;196
Mujeres;De 85 a 89 años;Otras enfermedades;167
Mujeres;De 85 a 89 años;Insuficiencia cardíaca;307
Mujeres;De 85 a 89 años;Otras enfermedades;363
Mujeres;De 85 a 89 años;Enfermedades cerebrovasculares;379
Mujeres;De 85 a 89 años;Aterosclerosis;11
Mujeres;De 85 a 89 años;Otras enfermedades;39
Mujeres;De 85 a 89 años;Enfermedades del sistema respiratorio;843
Mujeres;De 85 a 89 años;Influenza (gripe);22
Mujeres;De 85 a 89 años;Neumonía;184
Mujeres;De 85 a 89 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);57
Mujeres;De 85 a 89 años;Asma;23
Mujeres;De 85 a 89 años;Insuficiencia respiratoria;66
Mujeres;De 85 a 89 años;Otras enfermedades;491
Mujeres;De 85 a 89 años;Enfermedades del sistema digestivo;291
Mujeres;De 85 a 89 años;Úlcera de estómago, duodeno y yeyuno;7
Mujeres;De 85 a 89 años;Enteritis y colitis no infecciosas;3
Mujeres;De 85 a 89 años;Enfermedad vascular intestinal;55
Mujeres;De 85 a 89 años;Cirrosis y otras enfermedades crónicas del hígado;18
Mujeres;De 85 a 89 años;Otras enfermedades;208
Mujeres;De 85 a 89 años;Enfermedades de la piel y del tejido subcutáneo;35
Mujeres;De 85 a 89 años;Enfermedades del sistema osteomuscular y del tejido conjuntivo;75
Mujeres;De 85 a 89 años;Artritis reumatoide y osteoartrosis;7
Mujeres;De 85 a 89 años;Osteoporosis y fractura patológica;48
Mujeres;De 85 a 89 años;Otras enfermedades;20
Mujeres;De 85 a 89 años;Enfermedades del sistema genitourinario;249
Mujeres;De 85 a 89 años;Enfermedades del riñón y del uréter;112
Mujeres;De 85 a 89 años;Enfermedades de los genitales;0
Mujeres;De 85 a 89 años;Enfermedades de los genitales;3
Mujeres;De 85 a 89 años;Otras enfermedades;134
Mujeres;De 85 a 89 años;Embarazo, parto y puerperio;0
Mujeres;De 85 a 89 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 85 a 89 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;4
Mujeres;De 85 a 89 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 85 a 89 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 85 a 89 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;3
Mujeres;De 85 a 89 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;198
Mujeres;De 85 a 89 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;139
Mujeres;De 85 a 89 años;Senilidad;4
Mujeres;De 85 a 89 años;Muerte súbita infantil;0
Mujeres;De 85 a 89 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;55
Mujeres;De 85 a 89 años;Causas externas de mortalidad;133
Mujeres;De 85 a 89 años;Accidentes de tráfico;5
Mujeres;De 85 a 89 años;Otros accidentes;0
Mujeres;De 85 a 89 años;Caídas accidentales;48
Mujeres;De 85 a 89 años;Ahogamiento, sumersión y sofocación accidentales;46
Mujeres;De 85 a 89 años;Accidentes por fuego, humo y sustancias calientes;1
Mujeres;De 85 a 89 años;Envenenamiento accidental por psicofármacos y drogas de abuso;3
Mujeres;De 85 a 89 años;Otros envenenamientos accidentales;0
Mujeres;De 85 a 89 años;Otros accidentes;22
Mujeres;De 85 a 89 años;Suicidio y lesiones autoinfligidas;4
Mujeres;De 85 a 89 años;Agresiones (Homicidio);0
Mujeres;De 85 a 89 años;Eventos de intención no determinada;0
Mujeres;De 85 a 89 años;Complicaciones de la atención médica y quirúrgica;4
Mujeres;De 85 a 89 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 90 a 94 años;Enfermedades infecciosas intestinales y parasitarias;77
Mujeres;De 90 a 94 años;Enfermedades infecciosas intestinales y parasitarias;23
Mujeres;De 90 a 94 años;Tuberculosis y sus efectos tardíos;2
Mujeres;De 90 a 94 años;Enfermedad meningocócica;0
Mujeres;De 90 a 94 años;Septicemia;36
Mujeres;De 90 a 94 años;Hepatitis vírica;7
Mujeres;De 90 a 94 años;SIDA;0
Mujeres;De 90 a 94 años;VIH+;0
Mujeres;De 90 a 94 años;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;9
Mujeres;De 90 a 94 años;Tumores;549
Mujeres;De 90 a 94 años;Tumores;10
Mujeres;De 90 a 94 años;Tumores;3
Mujeres;De 90 a 94 años;Tumores;34
Mujeres;De 90 a 94 años;Tumores;79
Mujeres;De 90 a 94 años;Tumores;29
Mujeres;De 90 a 94 años;Tumores;23
Mujeres;De 90 a 94 años;Tumores;31
Mujeres;De 90 a 94 años;Otros tumores;21
Mujeres;De 90 a 94 años;Tumores;0
Mujeres;De 90 a 94 años;Tumores;21
Mujeres;De 90 a 94 años;Otros tumores;2
Mujeres;De 90 a 94 años;Tumores malignos;1
Mujeres;De 90 a 94 años;Melanoma maligno de la piel;7
Mujeres;De 90 a 94 años;Otros tumores;9
Mujeres;De 90 a 94 años;Tumores;64
Mujeres;De 90 a 94 años;Tumores;5
Mujeres;De 90 a 94 años;Tumores;6
Mujeres;De 90 a 94 años;Tumores;11
Mujeres;De 90 a 94 años;Tumores malignos;6
Mujeres;De 90 a 94 años;Tumores;0
Mujeres;De 90 a 94 años;Tumores malignos;0
Mujeres;De 90 a 94 años;Tumores;14
Mujeres;De 90 a 94 años;Tumores;22
Mujeres;De 90 a 94 años;Otros tumores;2
Mujeres;De 90 a 94 años;Tumores;6
Mujeres;De 90 a 94 años;Otros tumores;4
Mujeres;De 90 a 94 años;Tumores;32
Mujeres;De 90 a 94 años;Tumores malignos;40
Mujeres;De 90 a 94 años;Leucemia;28
Mujeres;De 90 a 94 años;Tumores in situ;0
Mujeres;De 90 a 94 años;Tumores benignos;5
Mujeres;De 90 a 94 años;Síndrome mielodisplásico;14
Mujeres;De 90 a 94 años;Otros tumores;20
Mujeres;De 90 a 94 años;Enfermedades de la sangre y de los órganos hematopoyéticos;41
Mujeres;De 90 a 94 años;Enfermedades de la sangre y de los órganos hematopoyéticos;40
Mujeres;De 90 a 94 años;Ciertos trastornos que afectan al mecanismo de la inmunidad;1
Mujeres;De 90 a 94 años;Enfermedades endocrinas, nutricionales y metabólicas;168
Mujeres;De 90 a 94 años;Diabetes mellitus;118
Mujeres;De 90 a 94 años;Otras enfermedades;50
Mujeres;De 90 a 94 años;Trastornos mentales y del comportamiento;519
Mujeres;De 90 a 94 años;Trastornos mentales y del comportamiento;516
Mujeres;De 90 a 94 años;Trastornos mentales y del comportamiento;0
Mujeres;De 90 a 94 años;Trastornos mentales y del comportamiento;0
Mujeres;De 90 a 94 años;Trastornos mentales y del comportamiento;3
Mujeres;De 90 a 94 años;Enfermedades del sistema nervioso y de los órganos de los sentidos;442
Mujeres;De 90 a 94 años;Meningitis;0
Mujeres;De 90 a 94 años;Alzheimer;349
Mujeres;De 90 a 94 años;Otras enfermedades;93
Mujeres;De 90 a 94 años;Enfermedades del sistema circulatorio;1.779
Mujeres;De 90 a 94 años;Enfermedades cardíacas reumáticas crónicas;21
Mujeres;De 90 a 94 años;Enfermedades hipertensivas;269
Mujeres;De 90 a 94 años;Infarto agudo de miocardio;150
Mujeres;De 90 a 94 años;Otras enfermedades;170
Mujeres;De 90 a 94 años;Insuficiencia cardíaca;410
Mujeres;De 90 a 94 años;Otras enfermedades;369
Mujeres;De 90 a 94 años;Enfermedades cerebrovasculares;327
Mujeres;De 90 a 94 años;Aterosclerosis;21
Mujeres;De 90 a 94 años;Otras enfermedades;42
Mujeres;De 90 a 94 años;Enfermedades del sistema respiratorio;969
Mujeres;De 90 a 94 años;Influenza (gripe);16
Mujeres;De 90 a 94 años;Neumonía;227
Mujeres;De 90 a 94 años;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);72
Mujeres;De 90 a 94 años;Asma;22
Mujeres;De 90 a 94 años;Insuficiencia respiratoria;65
Mujeres;De 90 a 94 años;Otras enfermedades;567
Mujeres;De 90 a 94 años;Enfermedades del sistema digestivo;271
Mujeres;De 90 a 94 años;Úlcera de estómago, duodeno y yeyuno;5
Mujeres;De 90 a 94 años;Enteritis y colitis no infecciosas;3
Mujeres;De 90 a 94 años;Enfermedad vascular intestinal;45
Mujeres;De 90 a 94 años;Cirrosis y otras enfermedades crónicas del hígado;8
Mujeres;De 90 a 94 años;Otras enfermedades;210
Mujeres;De 90 a 94 años;Enfermedades de la piel y del tejido subcutáneo;44
Mujeres;De 90 a 94 años;Enfermedades del sistema osteomuscular y del tejido conjuntivo;70
Mujeres;De 90 a 94 años;Artritis reumatoide y osteoartrosis;7
Mujeres;De 90 a 94 años;Osteoporosis y fractura patológica;44
Mujeres;De 90 a 94 años;Otras enfermedades;19
Mujeres;De 90 a 94 años;Enfermedades del sistema genitourinario;244
Mujeres;De 90 a 94 años;Enfermedades del riñón y del uréter;119
Mujeres;De 90 a 94 años;Enfermedades de los genitales;0
Mujeres;De 90 a 94 años;Enfermedades de los genitales;3
Mujeres;De 90 a 94 años;Otras enfermedades;122
Mujeres;De 90 a 94 años;Embarazo, parto y puerperio;0
Mujeres;De 90 a 94 años;Afecciones originadas en el periodo perinatal;0
Mujeres;De 90 a 94 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;6
Mujeres;De 90 a 94 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;0
Mujeres;De 90 a 94 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;1
Mujeres;De 90 a 94 años;Malformaciones congénitas, deformidades y anomalías cromosómicas;5
Mujeres;De 90 a 94 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;173
Mujeres;De 90 a 94 años;Paro cardíaco, muerte sin asistencia y otra causa desconocida de mortalidad;104
Mujeres;De 90 a 94 años;Senilidad;16
Mujeres;De 90 a 94 años;Muerte súbita infantil;0
Mujeres;De 90 a 94 años;Síntomas, signos y hallazgos anormales clínicos y de laboratorio;53
Mujeres;De 90 a 94 años;Causas externas de mortalidad;115
Mujeres;De 90 a 94 años;Accidentes de tráfico;2
Mujeres;De 90 a 94 años;Otros accidentes;0
Mujeres;De 90 a 94 años;Caídas accidentales;39
Mujeres;De 90 a 94 años;Ahogamiento, sumersión y sofocación accidentales;39
Mujeres;De 90 a 94 años;Accidentes por fuego, humo y sustancias calientes;2
Mujeres;De 90 a 94 años;Envenenamiento accidental por psicofármacos y drogas de abuso;8
Mujeres;De 90 a 94 años;Otros envenenamientos accidentales;0
Mujeres;De 90 a 94 años;Otros accidentes;23
Mujeres;De 90 a 94 años;Suicidio y lesiones autoinfligidas;1
Mujeres;De 90 a 94 años;Agresiones (Homicidio);0
Mujeres;De 90 a 94 años;Eventos de intención no determinada;0
Mujeres;De 90 a 94 años;Complicaciones de la atención médica y quirúrgica;1
Mujeres;De 90 a 94 años;Otras causas externas y sus efectos tardíos;0
Mujeres;De 95 años y más;Enfermedades infecciosas intestinales y parasitarias;38
Mujeres;De 95 años y más;Enfermedades infecciosas intestinales y parasitarias;11
Mujeres;De 95 años y más;Tuberculosis y sus efectos tardíos;0
Mujeres;De 95 años y más;Enfermedad meningocócica;0
Mujeres;De 95 años y más;Septicemia;24
Mujeres;De 95 años y más;Hepatitis vírica;0
Mujeres;De 95 años y más;SIDA;0
Mujeres;De 95 años y más;VIH+;0
Mujeres;De 95 años y más;Resto de enfermedades infecciosas y parasitarias y sus efectos tardíos;3
Mujeres;De 95 años y más;Tumores;197
Mujeres;De 95 años y más;Tumores;4
Mujeres;De 95 años y más;Tumores;1
Mujeres;De 95 años y más;Tumores;8
Mujeres;De 95 años y más;Tumores;33
Mujeres;De 95 años y más;Tumores;5
Mujeres;De 95 años y más;Tumores;5
Mujeres;De 95 años y más;Tumores;8
Mujeres;De 95 años y más;Otros tumores;10
Mujeres;De 95 años y más;Tumores;1
Mujeres;De 95 años y más;Tumores;6
Mujeres;De 95 años y más;Otros tumores;0
Mujeres;De 95 años y más;Tumores malignos;1
Mujeres;De 95 años y más;Melanoma maligno de la piel;1
Mujeres;De 95 años y más;Otros tumores;9
Mujeres;De 95 años y más;Tumores;21
Mujeres;De 95 años y más;Tumores;1
Mujeres;De 95 años y más;Tumores;8
Mujeres;De 95 años y más;Tumores;2
Mujeres;De 95 años y más;Tumores malignos;6
Mujeres;De 95 años y más;Tumores;0
Mujeres;De 95 años y más;Tumores malignos;0
Mujeres;De 95 años y más;Tumores;4
Mujeres;De 95 años y más;Tumores;7
Mujeres;De 95 años y más;Otros tumores;3
Mujeres;De 95 años y más;Tumores;3
Mujeres;De 95 años y más;Otros tumores;1
Mujeres;De 95 años y más;Tumores;15
Mujeres;De 95 años y más;Tumores malignos;5
Mujeres;De 95 años y más;Leucemia;7
Mujeres;De 95 años y más;Tumores in situ;0
Mujeres;De 95 años y más;Tumores benignos;2
Mujeres;De 95 años y más;Síndrome mielodisplásico;5
Mujeres;De 95 años y más;Otros tumores;15
Mujeres;De 95 años y más;Enfermedades de la sangre y de los órganos hematopoyéticos;22
Mujeres;De 95 años y más;Enfermedades de la sangre y de los órganos hematopoyéticos;22
Mujeres;De 95 años y más;Ciertos trastornos que afectan al mecanismo de la inmunidad;0
Mujeres;De 95 años y más;Enfermedades endocrinas, nutricionales y metabólicas;111
Mujeres;De 95 años y más;Diabetes mellitus;73
Mujeres;De 95 años y más;Otras enfermedades;38
Mujeres;De 95 años y más;Trastornos mentales y del comportamiento;384
Mujeres;De 95 años y más;Trastornos mentales y del comportamiento;382
Mujeres;De 95 años y más;Trastornos mentales y del comportamiento;0
Mujeres;De 95 años y más;Trastornos mentales y del comportamiento;0
Mujeres;De 95 años y más;Trastornos mentales y del comportamiento;2
Mujeres;De 95 años y más;Enfermedades del sistema nervioso y de los órganos de los sentidos;181
Mujeres;De 95 años y más;Meningitis;0
Mujeres;De 95 años y más;Alzheimer;130
Mujeres;De 95 años y más;Otras enfermedades;51
Mujeres;De 95 años y más;Enfermedades del sistema circulatorio;1.165
Mujeres;De 95 años y más;Enfermedades cardíacas reumáticas crónicas;8
Mujeres;De 95 años y más;Enfermedades hipertensivas;189
Mujeres;De 95 años y más;Infarto agudo de miocardio;82
Mujeres;De 95 años y más;Otras enfermedades;106
Mujeres;De 95 años y más;Insuficiencia cardíaca;314
Mujeres;De 95 años y más;Otras enfermedades;233
Mujeres;De 95 años y más;Enfermedades cerebrovasculares;192
Mujeres;De 95 años y más;Aterosclerosis;22
Mujeres;De 95 años y más;Otras enfermedades;19
Mujeres;De 95 años y más;Enfermedades del sistema respiratorio;625
Mujeres;De 95 años y más;Influenza (gripe);6
Mujeres;De 95 años y más;Neumonía;145
Mujeres;De 95 años y más;Enfermedades crónicas de las vías respiratorias inferiores (excepto asma);38
Mujeres;De 95 años y más;Asma;6
Mujeres;De 95 años y más;Insuficiencia respiratoria;36
Mujeres;De 95 años y más;Otras enfermedades;394
Mujeres;De 95 años y más;Enfermedades del sistema digestivo;154
Mujeres;De 95 años y más;Úlcera de estómago, duodeno y yeyuno;3
Mujeres;De 95 años y más;Enteritis y colitis no infecciosas;0
Mujeres;De 95 años y más;Enfermedad vascular intestinal;13
Mujeres;De 95 años y más;Cirrosis y otras enfermedades crónicas del hígado;4
Mujeres;De 95 años y más;Otras enfermedades;134
